
AG_Hays;2018-11-19 00:47;0;0;"@ Aiannucci @ Anna_Soubry @ j_l_marsden- @ Jacob_Rees_Mogg @ BorisJohnson KNOW UKGDP 2 COLLAPSE # UKBrethren Harvard,Uni Chicago,MIT,JPMChase,BofALGoldman See # UKGDP DROP LEAST%11 Or more Lux,FRA,BRU,AMS,NYC benefit of # UK flight Cui Bono Arron RU doing "Gold & diamond deals"? @ GCHQpic.twitter.com/V1PVrZFQZ1";;@ @ @ @ @ @;# # #
AG_Hays;2018-11-19 00:26;0;0;"@ Aiannucci @ Anna_Soubry @ j_l_marsden @ Jacob_Rees_Mogg @ BorisJohnson KNOW UKGDP 2 COLLAPSE # UKBrethren Harvard,Uni Chicago,MIT,JPMChase,BofALGoldman See # UKGDP DROP LEAST%11 Or more Lux,FRA,BRU,AMS,NYC benefit of # UK flight Cui Bono Arron RU doing "Gold & diamond deals"? @ GCHQpic.twitter.com/85A6VPa0c6";;@ @ @ @ @ @;# # #
AG_Hays;2018-11-19 00:15;0;0;"@ Aiannucci @ Anna_Soubry @ j_l_marsden @ Jacob_Rees_Mogg @ BorisJohnson KNOW UKGDP 2 COLLAPSE # UKBrethren Harvard,Uni Chicago,MIT,JPMChase,BofALGoldman See # UKGDP DROP LEAST%11 Or more Lux,FRA,BRU,AMS,NYC benefit of # UK flight Cui Bono Arron RU doing "Gold & diamond deals"? @ GCHQpic.twitter.com/qdk0krctzJ";;@ @ @ @ @ @;# # #
AG_Hays;2018-11-18 00:18;0;0;"@ Peston, @ campbellclaret @ Jacob_Rees_Mogg @ BorisJohnson KNOW UKGDP 2 COLLAPSE # UKBrethren NYs= # BrexitInsane Harvard,Uni Chicago,MIT,JPMChase,BofAL,Goldman Expect # UKGDP DROP # LEAST%11-Probably more Lux,FRA,BRU,AMS,NYC benefit of # UK fleeing biz Cui Bono RUToryLordspic.twitter.com/RGitQCknWg";;@ @ @ @;# # # # #
patriciamcl;2018-11-16 09:11;1;2;"So inspiring to have you lead our technology at JPMChase. Thanks for all you do. # womenwhocode # codeforgood";;;# #
almonel;2018-11-15 07:34;0;1;"Important discussion hosted by TFI @ jpmchase for young men of color. Thankful for Fernando Lorence and corporate change agents that reach back to # speaktruthtopower and uplift youth via # mentoring @ EAFNYCpic.twitter.com/937Q0Y261y";;@ @;# #
BeitaSusana;2018-11-15 06:59;1;1;"Flowers always puts a smile on a woman’s face . Even though I can’t go to work yet, it feels good to know my boss still thinks of me. # goodbosses # jpmchase https://www.instagram.com/p/BqLatAJBVZ7FKNLNuiLtnz9nz0sIjrUn83nL_o0/?utm_source=ig_twitter_share&igshid=64o0agp71mez …";;;# #
AG_Hays;2018-11-14 05:13;0;0;"Precepts @ DavidDavisMP state=Farcical,Stated 4 binary choice=lazy thinking-Reality=Complex @ Jacob_Rees_Mogg @ BorisJohnson KNOW # UKGDP 2 COLLAPSE # LEAST%11 # UKBrethren NYs= # BrexitInsane Harvard,Uni Chicago,MIT,JPMChase,BofAL,Goldman Expect Lux,FRA,BRU,AMS,NYC benefit";;@ @ @;# # # #
AG_Hays;2018-11-14 05:12;0;0;"@ nadaburger,Precepts @ DavidDavisMP state=Farcical,Stated 4 binary choice=lazy thinking-Reality=Complex @ Jacob_Rees_Mogg @ BorisJohnson KNOW # UKGDP 2 COLLAPSE # LEAST%11 # UKBrethren NYs= # BrexitInsane Harvard,Uni Chicago,MIT,JPMChase,BofAL,Goldman Expect Lux,FRA,BRU,AMS,NYC benefit";;@ @ @ @;# # # #
wiLLwOrk4BTC;2018-11-11 21:37;0;1;"Which means nothing. Startups fail, businesses close etc.. What about JPMChase I know for a fact they employ technical analysts. They are the largest bank in the world. Are they voluntarily throwing money away?";;;
wiLLwOrk4BTC;2018-11-11 20:34;0;2;"There is nothing like a “crypto guru” with 2500 followers criticizing one of the most respected chartists out there. Peter associates and works with individuals managing billions in global assets. Any reason we don’t see JPMChase or Goldman knocking on your door?";;;
AtlanticCouncil;2018-11-10 00:05;0;2;"EVENT, NOV. 14 Panel, including speakers from @ RaytheonCyber, @ FBI, and @ JPMchase, will discuss how defenders view the challenge of cybersecurity and adversaries exploit human nature and errors as dependable and low-cost methods. RSVP: https://bit.ly/2PeyykH pic.twitter.com/t17JdWeegb";;@ @ @;
AG_Hays;2018-11-07 03:28;0;0;"@ Peston, @ campbellclaret @ Jacob_Rees_Mogg @ BorisJohnson KNOW UKGDP 2 COLLAPSE # UKBrethren NYs= # BrexitInsane Harvard,Uni Chicago,MIT,JPMChase,BofAL,Goldman Expect # UKGDP DROP # LEAST%11-Probably more Lux,FRA,BRU,AMS,NYC benefit of # UK fleeing biz Cui Bono RUToryLordspic.twitter.com/jpRXsk3kLg";;@ @ @ @;# # # # #
AG_Hays;2018-11-05 23:32;0;0;"@ Peston, @ campbellclaret @ Jacob_Rees_Mogg @ BorisJohnson KNOW UKGDP 2 COLLAPSE # UKBrethren NYs= # BrexitInsane Harvard,Uni Chicago,MIT,JPMChase,BofAL,Goldman Expect # UKGDP DROP # LEAST%11-Probably more Lux,FRA,BRU,AMS,NYC benefit of # UK fleeing biz Cui Bono RUToryLords";;@ @ @ @;# # # # #
AG_Hays;2018-11-05 23:30;0;0;"@ Peston, @ campbellclaret @ Jacob_Rees_Mogg @ BorisJohnson KNOW UKGDP 2 COLLAPSE # UKBrethren NYs= # BrexitInsane Harvard,Uni Chicago,MIT,JPMChase,BofAL,Goldman Expect # UKGDP DROP # LEAST%11-Probably more Lux,FRA,BRU,AMS,NYC benefit of # UK fleeing biz Cui Bono RUToryLordspic.twitter.com/AsgFAStvDA";;@ @ @ @;# # # # #
AG_Hays;2018-11-05 23:29;0;0;"@ Peston, @ campbellclaret @ Jacob_Rees_Mogg @ BorisJohnson KNOW UKGDP 2 COLLAPSE # UKBrethren NYs= # BrexitInsane Harvard,Uni Chicago,MIT,JPMChase,BofAL,Goldman Expect # UKGDP DROP # LEAST%11-Probably more Lux,FRA,BRU,AMS,NYC benefit of # UK fleeing biz Cui Bono RUToryLordspic.twitter.com/HIFvdR8vvx";;@ @ @ @;# # # # #
AG_Hays;2018-11-05 23:27;0;0;"@ Peston, @ campbellclaret @ Jacob_Rees_Mogg @ BorisJohnson KNOW UKGDP 2 COLLAPSE # UKBrethren NYs= # BrexitInsane Harvard,Uni Chicago,MIT,JPMChase,BofAL,Goldman Expect # UKGDP DROP # LEAST%11-Probably more Lux,FRA,BRU,AMS,NYC benefit of # UK fleeing biz Cui Bono RUToryLords";;@ @ @ @;# # # # #
AG_Hays;2018-11-03 07:07;0;0;"@ Anna_Soubry @ Jacob_Rees_Mogg @ BorisJohnson KNOW UKGDP 2 COLLAPSE Reality # UKBrethren NYs= # BrexitInsane Harvard,Uni Chicago,MIT,JPMChase,BofAL,Goldman Studies Expect # UKGDP DROP # LEAST%11-Probably more when desperate Lux,FRA,BRU,AMS,NYC benefit # UK fleeing business Cui Bono?pic.twitter.com/zKjdbdYnXH";;@ @ @;# # # # #
AG_Hays;2018-10-31 20:00;0;0;"@ Peston, @ campbellclaret @ Jacob_Rees_Mogg @ BorisJohnson KNOW UKGDP 2 COLLAPSE # UKBrethren NYs= # BrexitInsane Harvard,Uni Chicago,MIT,JPMChase,BofAL,Goldman Expect # UKGDP DROP # LEAST%11-Probably more Lux,FRA,BRU,AMS,NYC benefit of # UK fleeing biz Cui Bono RUToryLordspic.twitter.com/MzH3BVfH4p";;@ @ @ @;# # # # #
AG_Hays;2018-10-30 19:08;0;0;"@ Peston, @ campbellclaret @ Jacob_Rees_Mogg @ BorisJohnson KNOW UKGDP 2 COLLAPSE # UKBrethren NYs= # BrexitInsane Harvard,Uni Chicago,MIT,JPMChase,BofAL,Goldman Expect # UKGDP DROP # LEAST%11-Probably more Lux,FRA,BRU,AMS,NYC benefit of # UK fleeing biz Cui Bono RUToryLords cc, @ nadaburgerpic.twitter.com/Q6A1xHham0";;@ @ @ @ @;# # # # #
AG_Hays;2018-10-29 01:29;0;0;"@ Peston, @ campbellclaret @ Nigel_Farage @ Jacob_Rees_Mogg @ BorisJohnson KNOW UKGDP 2 COLLAPSE # UKBrethren NYs= # BrexitInsane Harvard,Uni Chicago,MIT,JPMChase,BofAL,Goldman Expect # UKGDP DROP # LEAST%11-Probably more Lux,FRA,BRU,AMS,NYC benefit of # UK fleeing biz Cui Bono? RU ToryLordspic.twitter.com/93dxJdpDXe";;@ @ @ @ @;# # # # #
93614_nanygoat;2018-10-28 07:40;0;0;"I have found JPMChase to be responsive, and Credit Unions to be Ok. Even WF does a better job with CS than B of A. I too have been underwhelmed by B of A for a number of HELOC related issues.";;;
AG_Hays;2018-10-27 02:17;0;0;"@ Peston, @ campbellclaret- @ Jacob_Rees_Mogg @ BorisJohnson KNOW UKGDP 2 COLLAPSE # UKBrethren NYs= # BrexitInsane Harvard,Uni Chicago,MIT,JPMChase,BofAL,Goldman Expect # UKGDP DROP # LEAST%11-Probably more Lux,FRA,BRU,AMS,NYC benefit of # UK fleeing biz Cui Bono? RU Tory Lordspic.twitter.com/Bx90FroQnk";;@ @ @ @;# # # # #
AG_Hays;2018-10-27 00:38;0;0;"@ Peston, @ campbellclaret- @ Jacob_Rees_Mogg @ BorisJohnson KNOW UKGDP 2 COLLAPSE # UKBrethren NYs= # BrexitInsane Harvard,Uni Chicago,MIT,JPMChase,BofAL,Goldman Expect # UKGDP DROP # LEAST%11-Probably more Lux,FRA,BRU,AMS,NYC benefit # UK fleeing biz Cui Bono? RU Tory H-o-Lords # CA # SCLpic.twitter.com/woCRYPCt9V";;@ @ @ @;# # # # # # #
jaredhendler;2018-10-25 03:51;0;0;"Received an awful letter from my bank # Chase telling me they don't want my business. Shutting down my account with only one months notice...nice! # JPMChase @ jpmorgan @ Chasepic.twitter.com/hPjRigf6DQ";;@ @;# #
_gringuinho_;2018-10-23 21:03;0;1;"Em casa... Só posso curtir online ao vivo. Mas em algumas semanas, a gente vai ter nosso próprio conferência em Columbus só para o JPMChase. Vou fazer uma palestra sobre @ tableaupublic e a comunidade.";;@;
AG_Hays;2018-10-23 03:46;0;0;"@ campbellclaret- @ Jacob_Rees_Mogg @ BorisJohnson KNOW UKGDP 2 COLLAPSE # UKBrethren NYs= # BrexitInsane Harvard,Uni Chicago,MIT,JPMChase,BofAL,Goldman Expect # UKGDP DROP # LEAST%11-Probably more Lux,FRA,BRU,AMS,NYC benefit of # UK fleeing biz Cui Bono? # RUMafiya";;@ @ @;# # # # # #
AG_Hays;2018-10-21 21:53;0;0;"@ Jacob_Rees_Mogg @ BorisJohnson KNOW UKGDP 2 COLLAPSE Reality # UKBrethren Harvard,Uni Chicago,MIT,JPMChase,BofAL,Goldman Expect # UKGDP DROP # LEAST%11-Probably more when desperate Lux,FRA,BRU,AMS,NYC benefit of # UK fleeing business Cui Bono? # RUMafiyahttps://www.thetimes.co.uk/article/number-of-russian-spies-in-uk-has-risen-fivefold-since-cold-war-fnt0xq9vn …";;@ @;# # # # #
AG_Hays;2018-10-21 21:25;0;0;"@ Jacob_Rees_Mogg @ BorisJohnson KNOW UKGDP 2 COLLAPSE Reality # UKBrethren Harvard,Uni Chicago,MIT,JPMChase,BofAL,Goldman Expect # UKGDP DROP # LEAST%11-Probably more when desperate Lux,FRA,BRU,AMS,NYC benefit of # UK fleeing business Cui Bono? # RUMafiya https://www.thetimes.co.uk/article/number-of-russian-spies-in-uk-has-risen-fivefold-since-cold-war-fnt0xq9vn …";;@ @;# # # # #
AG_Hays;2018-10-21 00:05;0;0;"@ Jacob_Rees_Mogg @ BorisJohnson KNOW UKGDP 2 COLLAPSE Reality # UKBrethren NYs= # BrexitInsane Harvard,Uni Chicago,MIT,JPMChase,BofAL,Goldman Studies Expect # UKGDP DROP # LEAST%11-Probably more when desperate Lux,FRA,BRU,AMS,NYC benefit of # UK fleeing business Cui Bono? # RUMafiyapic.twitter.com/niH76kX5fn";;@ @;# # # # # #
AG_Hays;2018-10-21 00:04;0;0;"@ Jacob_Rees_Mogg @ BorisJohnson KNOW UKGDP 2 COLLAPSE Reality # UKBrethren NYs= # BrexitInsane Harvard,Uni Chicago,MIT,JPMChase,BofAL,Goldman Studies Expect # UKGDP DROP # LEAST%11-Probably more when desperate Lux,FRA,BRU,AMS,NYC benefit of # UK fleeing business Cui Bono? # RUMafiyapic.twitter.com/1McKUgRIya";;@ @;# # # # # #
julie1research;2018-10-19 02:50;0;0;"Taylor Kristov at JPMChase echoing Peyton Manning's insight of the need for "being fast, flexible and fluid" at # TMREvent as she talks about being agile in action for a small business";;;#
AG_Hays;2018-10-17 03:46;0;0;"@ Jacob_Rees_Mogg @ BorisJohnson KNOW UKGDP 2 COLLAPSE Reality # UKBrethren NYs= # BrexitInsane Harvard,Uni Chicago,MIT,JPMChase,BofAL,Goldman Studies Expect # UKGDP DROP # LEAST%11-Probably more when desperate Lux,FRA,BRU,AMS,NYC benefit of # UK fleeing business Cui Bono? # RUMafiyapic.twitter.com/RnpAkMoRCB";;@ @;# # # # # #
AG_Hays;2018-10-17 03:44;0;0;"@ Jacob_Rees_Mogg @ BorisJohnson KNOW UKGDP 2 COLLAPSE Reality # UKBrethren NYs= # BrexitInsane Harvard,Uni Chicago,MIT,JPMChase,BofAL,Goldman Studies Expect # UKGDP DROP # LEAST%11-Probably more when desperate Lux,FRA,BRU,AMS,NYC benefit of # UK fleeing business Cui Bono? # RUMafiya";;@ @;# # # # # #
AG_Hays;2018-10-17 02:56;0;0;"@ Jacob_Rees_Mogg @ SimonClarkeMP KNOW UKGDP 2 COLLAPSE Reality # UKBrethren NYs= # BrexitInsane Harvard,Uni Chicago,MIT,JPMChase,BofAL,Goldman Studies Expect # UKGDP DROP # LEAST%11-Probably more when desperate Lux,FRA,BRU,AMS,NYC benefit of # UK fleeing business Cui Bono? # RUMafiyapic.twitter.com/buZ0RfDIUC";;@ @;# # # # # #
AG_Hays;2018-10-17 02:53;0;1;"@ Jacob_Rees_Mogg @ SimonClarkeMP KNOW UKGDP 2 COLLAPSE Reality # UKBrethren NYs= # BrexitInsane Harvard,Uni Chicago,MIT,JPMChase,BofAL,Goldman Studies Expect # UKGDP DROP # LEAST%11-Probably more when desperate Lux,FRA,BRU,AMS,NYC benefit of # UK fleeing business Cui Bono? # RUMafiyapic.twitter.com/ZAxVCGFMQ3";;@ @;# # # # # #
AG_Hays;2018-10-13 23:30;0;0;"@ Jacob_Rees_Mogg @ BorisJohnson KNOW UKGDP 2 COLLAPSE Reality # UKBrethren NYs= # BrexitInsane Harvard,Uni Chicago,MIT,JPMChase,BofAL,Goldman Studies Expect # UKGDP DROP # LEAST%11-Probably more when desperate Lux,FRA,BRU,AMS,NYC benefit of # UK fleeing business Cui Bono? # RUMafiyapic.twitter.com/n2Y8XDivEV";;@ @;# # # # # #
AG_Hays;2018-10-13 01:50;0;0;"@ Jacob_Rees_Mogg @ BorisJohnson KNOW UKGDP 2 COLLAPSE Reality # UKBrethren NYs= # BrexitInsane Harvard,Uni Chicago,MIT,JPMChase,BofAL,Goldman Studies Expect # UKGDP DROP # LEAST%11-Probably more when desperate Lux,FRA,BRU,AMS,NYC benefit of # UK fleeing business Cui Bono? # RUMafiya";;@ @;# # # # # #
AG_Hays;2018-10-13 01:12;0;0;"@ Jacob_Rees_Mogg @ BorisJohnson KNOW UKGDP 2 COLLAPSE Reality # UKBrethren NYs= # BrexitInsane Harvard,Uni Chicago,MIT,JPMChase,BofAL,Goldman Studies Expect # UKGDP DROP # LEAST%11-Probably more when desperate Lux,FRA,BRU,AMS,NYC benefit of # UK fleeing business Cui Bono? # RUMafiyapic.twitter.com/jlByM9rtfe";;@ @;# # # # # #
AG_Hays;2018-10-12 22:12;0;0;"@ Jacob_Rees_Mogg @ BorisJohnson KNOW UKGDP 2 COLLAPSE Reality # UKBrethren NYs= # BrexitInsane Harvard,Uni Chicago,MIT,JPMChase,BofAL,Goldman Studies Expect # UKGDP DROP # LEAST%11-Probably more when desperate Lux,FRA,BRU,AMS,NYC benefit of # UK fleeing business Cui Bono? # RUMafiyapic.twitter.com/Sr4Rx4vSgk";;@ @;# # # # # #
AG_Hays;2018-10-12 22:10;0;0;"@ Jacob_Rees_Mogg @ BorisJohnson KNOW UKGDP 2 COLLAPSE Reality # UKBrethren NYs= # BrexitInsane Harvard,Uni Chicago,MIT,JPMChase,BofAL,Goldman Studies Expect # UKGDP DROP # LEAST%11-Probably more when desperate Lux,FRA,BRU,AMS,NYC benefit of # UK fleeing business Cui Bono? # RUMafiyapic.twitter.com/RAim2Z25IO";;@ @;# # # # # #
AG_Hays;2018-10-12 21:31;0;0;"@ Jacob_Rees_Mogg @ BorisJohnson KNOW UKGDP 2 COLLAPSE Reality # UKBrethren NYs= # BrexitInsane Harvard,Uni Chicago,MIT,JPMChase,BofAL,Goldman Studies Expect # UKGDP DROP # LEAST%11-Probably more when desperate Lux,FRA,BRU,AMS,NYC benefit of # UK fleeing business Cui Bono? # RUMafiya";;@ @;# # # # # #
AG_Hays;2018-10-12 21:30;0;0;"@ Jacob_Rees_Mogg @ BorisJohnson KNOW UKGDP 2 COLLAPSE Reality # UKBrethren NYs= # BrexitInsane Harvard,Uni Chicago,MIT,JPMChase,BofAL,Goldman Studies Expect # UKGDP DROP # LEAST%11-Probably more when desperate Lux,FRA,BRU,AMS,NYC benefit of # UK fleeing business Cui Bono? # RUMafiya";;@ @;# # # # # #
AG_Hays;2018-10-12 21:14;0;1;"@ Jacob_Rees_Mogg @ BorisJohnson KNOW UKGDP 2 COLLAPSE Reality # UKBrethren NYs= # BrexitInsane Harvard,Uni Chicago,MIT,JPMChase,BofAL,Goldman Studies Expect # UKGDP DROP # LEAST%11-Probably more when desperate Lux,FRA,BRU,AMS,NYC benefit of # UK fleeing business Cui Bono? # RUMafiyapic.twitter.com/iCM1TCdpxb";;@ @;# # # # # #
AG_Hays;2018-10-09 00:36;0;0;"@ BorisJohnson KNOWS UKGDP 2 COLLAPSE Reality # UKBrethren NYs= # BrexitInsane Harvard,Uni Chicago,MIT,JPMChase,BofAL,Goldman Studies Expect # UKGDP DROP at # LEAST %11-Probably more when desperate Lux,FRA,BRU,AMS,NYC,already benefit of # UK fleeing business Cui Bono? # RUMafiypic.twitter.com/Kyf5CXweOi";;@;# # # # # #
MrK00001;2018-10-07 22:10;3;3;"Tony Blair doesn't need forgiveness, he needs to confess. After getting the UK into the war in Iraq, he was rewarded with David Rockefeller's old job Chair JPMorgan Chase International Council. Rockefeller built Twin Towers, owns JPMChase, EXXON, etc. http://files.shareholder.com/downloads/ONE/0x0x556140/b666b7d7-8248-4573-9286-163042a4f64d/JPMC_2011_annual_report_corpdata_shareinfo.pdf …";;;
AG_Hays;2018-10-05 00:12;0;0;"@ BorisJohnson KNOWS UKGDP 2 COLLAPSE Reality # UKBrethren NYs= # BrexitInsane Harvard,Uni Chicago,MIT,JPMChase,BofAL,Goldman Studies Expect # UKGDP DROP at # LEAST %11-Probably more when desperate Lux,FRA,BRU,AMS,NYC,already benefit of # UK fleeing business Cui Bono? # RUMafiypic.twitter.com/GwSLMyfwxe";;@;# # # # # #
AG_Hays;2018-10-05 00:10;0;0;"@ BorisJohnson KNOWS UKGDP 2 COLLAPSE Reality # UKBrethren NYs= # BrexitInsane Harvard,Uni Chicago,MIT,JPMChase,BofAL,Goldman Studies Expect # UKGDP DROP at # LEAST %11-Probably more when desperate Lux,FRA,BRU,AMS,NYC,already benefit of # UK fleeing business Cui Bono? # RUMafiypic.twitter.com/NsYlbLY9wc";;@;# # # # # #
AG_Hays;2018-10-04 23:08;0;1;"@ itvpeston- @ BorisJohnson KNOWS UKGDP 2 COLLAPSE Reality # UKBrethren NYs= # BrexitInsane Harvard,Uni Chicago,MIT,JPMChase,BofAL,Goldman Studies Expect # UKGDP DROP at # LEAST %11-Probably more when desperate Lux,FRA,BRU,AMS,NYC,already benefit of # UK fleeing business Cui Bono? # RUMafiypic.twitter.com/WpzQVREeg7";;@ @;# # # # # #
AG_Hays;2018-10-04 00:17;0;0;"@ BorisJohnson @ Jacob_Rees_Mogg KNOWS UKGDP 2 COLLAPSE Reality # UKBrethren NYs= # BrexitInsane Harvard,UniChicago,MIT,JPMChase,BofAL,Goldman Studies Expect # UKGDP DROP at # LEAST %11,Probably more when desperate Lux,FRA,BRU,AMS,NYC already benefit UK # Fleeing business Cui Bono? # RUpic.twitter.com/qYia0QpPyU";;@ @;# # # # # #
AG_Hays;2018-10-04 00:16;0;0;"@ BorisJohnson @ Jacob_Rees_Mogg KNOW UKGDP 2 COLLAPSE ! Reality # UKBrethren NYs= # BrexitInsane Harvard,UniChicago,MIT,JPMChase,BofAL,Goldman Studies Expect # UKGDP DROP at # LEAST %11,Probably more when desperate Lux,FRA,BRU,AMS,NYC already benefit UK # Fleeing business Cui Bono? # RUpic.twitter.com/ai1P4dN4Ip";;@ @;# # # # # #
AG_Hays;2018-09-29 07:49;0;0;"@ DeborahMeaden - @ Jacob_Rees_Mogg KNOWS UKGDP 2 COLLAPSE Reality # UKBrethren NYs= # BrexitInsane Harvard,UniChicago,MIT,JPMChase,BofAL,Goldman Studies Expect # UKGDP DROP at # LEAST %11,Probably more when desperate Lux,FRA,BRU,AMS,NYC already benefit UK # Fleeing business Cui Bono RUpic.twitter.com/9VPAMXqRAM";;@ @;# # # # #
AG_Hays;2018-09-29 00:08;1;0;"@ NickyMorgan01, @ Jacob_Rees_Mogg KNOWS UKGDP 2 COLLAPSE Reality # UKBrethren NYs= # BrexitInsane Harvard,UniChicago,MIT,JPMChase,BofAL,Goldman Studies Expect # UKGDP DROP at # LEAST %11,Probably more when desperate Lux,FRA,BRU,AMS,NYC already benefit UK # Fleeing business Cui Bono RUpic.twitter.com/miuFzSYPCw";;@ @;# # # # #
AG_Hays;2018-09-29 00:03;0;0;"@ BorisJohnson @ Jacob_Rees_Mogg KNOW UKGDP 2 COLLAPSE Reality # UKBrethren NYs= # BrexitInsane Harvard,UniChicago,MIT,JPMChase,BofAL,Goldman Studies Expect # UKGDP DROP at # LEAST%11Probably more when desperate Lux,FRA,BRU,AMS,NYC already benefit UK # Fleeing business Cui Bono RU belowpic.twitter.com/Kaww79iXbo";;@ @;# # # # #
AG_Hays;2018-09-29 00:01;0;0;"@ BorisJohnson @ Jacob_Rees_Mogg KNOW UKGDP 2 COLLAPSE Reality # UKBrethren NYs= # BrexitInsane Harvard,UniChicago,MIT,JPMChase,BofAL,Goldman Studies Expect # UKGDP DROP at # LEAST%11Probably more when desperate Lux,FRA,BRU,AMS,NYC already benefit UK # Fleeing business Cui Bono RU belowpic.twitter.com/xhBuiweVEB";;@ @;# # # # #
gracaca;2018-09-28 02:15;0;2;"Hanging with scottrogowsky today at JPMChase for employee appreciation week. Wish I could have gotten a selfie with him # # hqtrivia # hqtie https://www.instagram.com/p/BoPT9CrH06fvdKGQ6Dc1lAVhSoa3qqfUede4Zk0/?utm_source=ig_twitter_share&igshid=7zbgez57xmdk …";;;# # #
Action_NC;2018-09-27 00:32;4;5;"Together with @ MomsRising, we were part of a 50 states day of action calling on @ WellsFargo @ JPMChase and others to stop financing private prisons and the caging of children pic.twitter.com/vhTgM1kL7i";;@ @ @;
AG_Hays;2018-09-25 02:17;0;0;"@ BorisJohnson KNOWS UK ECON 2 COLLAPSE Reality # UKBrethren As NYs # BrexitInsane Harvard,Uni Chicago,MIT,JPMChase,BofAL,Goldman Studies Expect # UKGDP DROP at # LEAST %11-Probably more when desperate Lux,FRA,BRU,AMS,NYC,already benefit of # UK fleeing business Cui Bono?= # RUMafiyapic.twitter.com/5jb3sVz1An";;@;# # # # # #
AG_Hays;2018-09-25 02:01;0;0;"Poor trev, Think I'll stick with intellects from Harvard,Uni Chicago,MIT, JPMChase, BofAL, Goldman - they make me money You don't pic.twitter.com/eFGdkhXpMs";;;
AG_Hays;2018-09-25 01:53;0;0;"@ BorisJohnson KNOWS UK ECON 2 COLLAPSE Reality # UKBrethren As NYs # BrexitInsane Harvard,Uni Chicago,MIT,JPMChase,BofAL,Goldman Studies Expect # UKGDP DROP at # LEAST %11-Probably more when desperate Lux,FRA,BRU,AMS,NYC,already benefit of # UK fleeing business Cui Bono?= # RUMafiyapic.twitter.com/m1g49in24F";;@;# # # # # #
AG_Hays;2018-09-17 20:16;0;0;"@ BorisJohnson KNOWS UK ECON 2 COLLAPSE Reality # UKBrethren As NYs # BrexitInsane Harvard,Uni Chicago,MIT,JPMChase,BofAL,Goldman Studies Expect # UKGDP DROP at # LEAST %11-Probably more when desperate Lux,FRA,BRU,AMS,NYC,already benefit of # UK fleeing business Cui Bono? # RUMafiyapic.twitter.com/1YAUB37l1h";;@;# # # # # #
AG_Hays;2018-09-17 20:08;0;0;"@ BorisJohnson KNOWS UK ECON 2 COLLAPSE Reality # UKBrethren As NYs # BrexitInsane Harvard,Uni Chicago,MIT,JPMChase,BofAL,Goldman Studies Expect # UKGDP DROP at # LEAST %11-Probably more when desperate Lux,FRA,BRU,AMS,NYC,already benefit of # UK fleeing business Cui Bono? # RUMafiyapic.twitter.com/Vd8emD9mvG";;@;# # # # # #
AG_Hays;2018-09-17 03:16;0;0;"@ BorisJohnson KNOWS UK ECON 2 COLLAPSE Reality # UKBrethren NYs # BrexitInsane Harvard,Uni Chicago,MIT,JPMChase,BofAL,Goldman Studies Expect # UKGDP DROP at # LEAST %11 Probably more when gets desperate Lux,FRA,BRU,AMS,already benefit of # UK fleeing business Cui Bono? # RUMafiyahttps://twitter.com/AG_Hays/status/1039959532804485120 …";;@;# # # # # #
kcjoyce;2018-09-15 08:19;0;2;"Thought of JPMChase the other day when Jamie Dimon said "Democrats needed to ‘get their act together’ by not attacking business.” What if business got its act together instead? JPM erroneously closed a credit line we paid off & would only reinstate it at a higher, variable rate.";;;
AG_Hays;2018-09-14 20:22;1;0;"@ BorisJohnson KNOWS UK ECON 2 COLLAPSE Reality # UKBrethren As NYs # BrexitInsane Harvard,Uni Chicago,MIT,JPMChase,BofAL,Goldman Studies Expect # UKGDP DROP at # LEAST %11-Probably more when desperate Lux,FRA,BRU,AMS,NYC,already benefit of # UK fleeing business Cui Bono? # RUMafiyapic.twitter.com/ok1qVS4lWs";;@;# # # # # #
joanesprosper;2018-09-14 10:36;0;1;"Grateful to be standing in this room w/ company team advisors from # JPMChase and it’s # NYPACE pilot program. 10 years ago I left JPMChase to pursue my dream of creating a multimedia company. Now, were getting support to build that company. What a touchdown moment! # businesspic.twitter.com/dW3o22yqvv";;;# # #
AG_Hays;2018-09-13 18:08;0;0;"@ BorisJohnson KNOWS UK ECON 2 COLLAPSE Reality # UKBrethren As NYs # BrexitInsane Harvard,Uni Chicago,MIT,JPMChase,BofAL,Goldman Studies Expect # UKGDP DROP at # LEAST %11-Probably more when desperate Lux,FRA,BRU,AMS,NYC,already benefit of # UK fleeing business Cui Bono? # RUMafiya";;@;# # # # # #
AG_Hays;2018-09-13 18:07;0;0;"@ BorisJohnson KNOWS UK ECON 2 COLLAPSE Reality # UKBrethren As NYs # BrexitInsane Harvard,Uni Chicago,MIT,JPMChase,BofAL,Goldman Studies Expect # UKGDP DROP at # LEAST %11-Probably more when desperate Lux,FRA,BRU,AMS,NYC,already benefit of # UK fleeing business Cui Bono? # RUMafiyapic.twitter.com/YyOaO5T7hl";;@;# # # # # #
AG_Hays;2018-09-13 18:06;0;0;"@ BorisJohnson KNOWS UK ECON 2 COLLAPSE Reality # UKBrethren As NYs # BrexitInsane Harvard,Uni Chicago,MIT,JPMChase,BofAL,Goldman Studies Expect # UKGDP DROP at # LEAST %11-Probably more when desperate Lux,FRA,BRU,AMS,NYC,already benefit of # UK fleeing business Cui Bono? # RUMafiyapic.twitter.com/SWuewbYZ4L";;@;# # # # # #
